year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles
2014	11540	603	St. John's (NY)	10	1403845	Hooper, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1403845	So	G	6-6	24	1	198:00	21	53	39.62	19	50	38.00	2	4	50.00	63	2.62	1	11	12	0.50	5	2	2	 	14	 	 
2014	11540	603	St. John's (NY)	02	1403843	Bourgault, Marc-Antoine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1403843	Sr	G	6-7	13	0	37:00	5	8	62.50	5	8	62.50	2	2	100.00	17	1.31	 	3	3	0.23	 	1	1	 	4	 	 
2014	11540	603	St. John's (NY)	35	1403849	Ndiaye, Khadim	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1403849	Jr	F	6-6	5	1	15:00	1	4	25.00	 	 	""	 	 	""	2	0.40	1	 	1	0.20	 	 	 	 	1	 	 
2014	11540	603	St. John's (NY)	40	1526331	Walston, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1526331	N/A	""	-	5	0	8:00	 	 	""	 	 	""	 	 	""	 	""	 	1	1	0.20	 	 	 	 	1	 	 
2014	11540	603	St. John's (NY)	24	1403842	Balamou, Felix	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1403842	So	G	6-4	4	2	35:00	1	7	14.29	 	 	""	2	2	100.00	4	1.00	2	1	3	0.75	2	1	1	 	2	 	 
2014	11540	610	St. Mary's (CA)	00	1173116	Waldow, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1173116	Jr	F	6-9	34	32	993:00	190	331	57.40	 	1	0.00	146	237	61.60	526	15.47	110	149	259	7.62	50	56	20	45	78	8	 
2014	11540	610	St. Mary's (CA)	35	1398432	Walker, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398432	Sr	G	6-3	34	34	994:00	102	277	36.82	50	138	36.23	79	106	74.53	333	9.79	26	84	110	3.24	44	47	49	5	76	 	 
2014	11540	610	St. Mary's (CA)	15	1071817	Levesque, Beau	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1071817	Sr	F	6-7	34	32	891:00	109	250	43.60	29	86	33.72	71	91	78.02	318	9.35	55	129	184	5.41	80	61	24	8	87	2	 
2014	11540	610	St. Mary's (CA)	33	1398430	Hodgson, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398430	Sr	C	6-11	33	2	320:00	45	85	52.94	 	1	0.00	17	40	42.50	107	3.24	40	46	86	2.61	4	31	5	29	61	 	 
2014	11540	610	St. Mary's (CA)	12	1285559	Giusti, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1285559	So	G	6-2	33	15	606:00	30	82	36.59	16	47	34.04	23	36	63.89	99	3.00	14	41	55	1.67	41	25	25	4	71	 	 
2014	11540	610	St. Mary's (CA)	3	1509506	Carter, Kerry	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509506	Jr	G	6-2	33	18	878:00	100	240	41.67	66	167	39.52	53	71	74.65	319	9.67	7	97	104	3.15	26	43	23	5	88	 	 
2014	11540	610	St. Mary's (CA)	14	1173117	Holt, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1173117	Sr	G	6-4	33	33	1235:00	142	313	45.37	55	126	43.65	153	184	83.15	492	14.91	37	89	126	3.82	131	64	23	 	75	 	 
2014	11540	610	St. Mary's (CA)	2	1509510	McCoy, Paul	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509510	Sr	G	5-11	29	2	253:00	17	38	44.74	1	7	14.29	19	27	70.37	54	1.86	5	25	30	1.03	17	20	10	 	30	 	 
2014	11540	610	St. Mary's (CA)	11	1509520	Pineau, Dane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509520	Fr	F	6-9	27	2	222:00	18	40	45.00	7	17	41.18	8	10	80.00	51	1.89	19	19	38	1.41	9	6	3	10	27	 	 
2014	11540	610	St. Mary's (CA)	22	1509509	Jackson, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509509	Jr	F	6-5	23	0	264:00	34	90	37.78	4	16	25.00	19	25	76.00	91	3.96	37	45	82	3.57	11	17	8	7	49	 	 
2014	11540	610	St. Mary's (CA)	13	1173119	Petrulis, Eividas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1173119	Jr	F	6-7	17	0	74:00	11	22	50.00	9	18	50.00	3	5	60.00	34	2.00	2	4	6	0.35	4	10	1	 	8	 	 
2014	11540	610	St. Mary's (CA)	25	1398429	Duffy, Treaven	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398429	Fr	G	6-2	9	0	60:00	4	6	66.67	1	1	100.00	11	16	68.75	20	2.22	1	6	7	0.78	2	4	2	 	1	 	 
2014	11540	610	St. Mary's (CA)	24	1509508	Hermanson, Calvin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509508	Fr	F	6-6	1	0	16:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	 	 
2014	11540	610	St. Mary's (CA)	03	1551218	Young, Mitchell	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1551218	N/A	""	-	1	0	19:00	1	2	50.00	1	1	100.00	 	 	""	3	3.00	 	5	5	5.00	2	2	2	 	3	 	 
2014	11540	674	Stanford	05	1296677	Randle, Chasson	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1296677	Jr	G	6-1	36	36	1263:00	218	460	47.39	68	175	38.86	171	223	76.68	675	18.75	20	109	129	3.58	77	88	37	2	93	 	 
2014	11540	674	Stanford	33	1176135	Powell, Dwight	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176135	Sr	F	6-10	36	36	1167:00	175	379	46.17	10	39	25.64	145	211	68.72	505	14.03	70	177	247	6.86	112	104	47	30	113	7	 
2014	11540	674	Stanford	04	1176134	Nastic, Stefan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176134	Sr	C	6-11	36	35	709:00	98	169	57.99	 	1	0.00	71	111	63.96	267	7.42	32	70	102	2.83	41	45	7	33	119	 	 
2014	11540	674	Stanford	24	1176132	Huestis, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176132	Sr	F	6-7	36	36	1266:00	156	346	45.09	26	77	33.77	64	102	62.75	402	11.17	91	204	295	8.19	43	43	21	69	76	7	 
2014	11540	674	Stanford	10	1176133	Lemons, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176133	Sr	G	6-3	35	1	439:00	24	69	34.78	14	45	31.11	9	14	64.29	71	2.03	11	26	37	1.06	12	8	14	1	36	 	 
2014	11540	674	Stanford	21	1176130	Brown, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176130	Jr	G	6-6	35	34	1168:00	139	291	47.77	52	114	45.61	101	126	80.16	431	12.31	33	144	177	5.06	71	69	26	3	67	1	 
2014	11540	674	Stanford	40	1176131	Gage, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176131	Sr	F	6-10	34	1	390:00	35	98	35.71	26	77	33.77	16	17	94.12	112	3.29	14	39	53	1.56	11	15	12	11	54	 	 
2014	11540	674	Stanford	15	1511486	Allen, Marcus	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511486	Fr	G	6-3	33	0	286:00	23	63	36.51	3	17	17.65	6	16	37.50	55	1.67	18	18	36	1.09	17	10	12	2	24	 	 
2014	11540	674	Stanford	30	1400744	Verhoeven, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400744	So	C	6-9	32	0	182:00	6	16	37.50	 	 	""	9	13	69.23	21	0.66	11	23	34	1.06	7	7	3	1	42	 	 
2014	11540	674	Stanford	3	1511485	Allen, Malcolm	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511485	Fr	G	6-1	16	0	74:00	5	9	55.56	 	1	0.00	3	5	60.00	13	0.81	1	2	3	0.19	1	1	1	 	5	 	 
2014	11540	674	Stanford	00	1511487	Rimmer, Schuyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511487	Fr	C	6-10	14	0	69:00	3	9	33.33	 	 	""	1	7	14.29	7	0.50	1	8	9	0.64	 	5	 	1	11	 	 
2014	11540	674	Stanford	20	1296675	Morgan, Wade	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1296675	Jr	G	6-1	8	0	13:00	 	2	""	 	2	0.00	1	4	25.00	1	0.12	 	3	3	0.38	1	 	2	 	 	 	 
2014	11540	674	Stanford	02	1176129	Bright, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176129	Sr	G	5-11	7	0	135:00	10	28	35.71	7	18	38.89	14	19	73.68	41	5.86	 	8	8	1.14	16	7	2	 	11	 	 
2014	11540	674	Stanford	14	1296676	Ryan, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1296676	Jr	F	6-7	6	0	19:00	1	2	50.00	1	2	50.00	 	 	""	3	0.50	 	4	4	0.67	2	2	1	 	3	 	 
2014	11540	674	Stanford	25	1400742	Allen, Rosco	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400742	So	F	6-9	1	0	7:00	 	1	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	1	 	 	 	 
2014	11540	674	Stanford	21	1511489	Brown, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511489	Sr	F	6-7	1	1	38:00	3	8	37.50	1	3	33.33	5	9	55.56	12	12.00	 	3	3	3.00	4	1	5	1	 	 	 
2014	11540	676	Stephen F. Austin	30	1517563	Clayton, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1517563	Jr	F	6-9	35	0	494:00	43	80	53.75	 	 	""	15	23	65.22	101	2.89	52	66	118	3.37	15	19	11	46	65	1	 
2014	11540	676	Stephen F. Austin	31	1517560	Brooks, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1517560	Jr	G	6-4	35	0	364:00	36	85	42.35	10	31	32.26	12	16	75.00	94	2.69	14	19	33	0.94	35	23	9	1	34	 	 
2014	11540	676	Stephen F. Austin	4	1396642	Gajic, Nikola	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396642	Sr	F	6-5	35	35	808:00	116	241	48.13	43	113	38.05	61	88	69.32	336	9.60	63	111	174	4.97	63	49	49	18	97	 	 
2014	11540	676	Stephen F. Austin	10	1396638	Pinkney, Trey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396638	So	G	5-9	35	35	845:00	27	72	37.50	3	25	12.00	48	76	63.16	105	3.00	12	56	68	1.94	121	60	33	1	103	 	 
2014	11540	676	Stephen F. Austin	3	1396637	Walker, Deshaunt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396637	Sr	G	6-0	35	0	761:00	146	360	40.56	81	227	35.68	35	44	79.55	408	11.66	17	43	60	1.71	42	28	22	1	50	 	 
2014	11540	676	Stephen F. Austin	0	1293701	Walkup, Thomas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293701	So	G	6-4	35	35	993:00	175	308	56.82	14	39	35.90	96	131	73.28	460	13.14	81	105	186	5.31	75	55	38	9	111	4	 
2014	11540	676	Stephen F. Austin	34	1293696	Parker, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293696	Jr	F	6-6	35	35	1010:00	175	325	53.85	23	49	46.94	123	154	79.87	496	14.17	86	161	247	7.06	70	42	48	19	100	10	 
2014	11540	676	Stephen F. Austin	25	1176080	Haymon, Desmond	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176080	Sr	G	6-3	35	35	1060:00	155	369	42.01	61	167	36.53	136	204	66.67	507	14.49	42	90	132	3.77	100	58	29	2	70	 	 
2014	11540	676	Stephen F. Austin	12	1517562	Cameron, Dallas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1517562	Fr	G	6-3	34	0	416:00	29	72	40.28	5	27	18.52	18	26	69.23	81	2.38	12	13	25	0.74	43	24	10	3	48	 	 
2014	11540	676	Stephen F. Austin	05	1517564	Dotson, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1517564	Fr	G	6-4	21	0	99:00	10	42	23.81	5	24	20.83	9	14	64.29	34	1.62	10	13	23	1.10	4	9	3	 	17	 	 
2014	11540	676	Stephen F. Austin	32	1517566	Sergeant, Sharife	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1517566	Fr	F	6-9	20	0	66:00	4	12	33.33	 	 	""	6	13	46.15	14	0.70	3	5	8	0.40	1	4	1	2	12	 	 
2014	11540	676	Stephen F. Austin	11	1517567	Westbrook, Reed	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1517567	Fr	G	6-1	16	0	44:00	4	17	23.53	2	12	16.67	7	8	87.50	17	1.06	2	4	6	0.38	3	2	2	 	5	 	 
2014	11540	676	Stephen F. Austin	21	1517565	Martin, Jason	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1517565	Fr	G	6-4	15	0	24:00	1	5	20.00	1	4	25.00	2	2	100.00	5	0.33	1	1	2	0.13	1	2	 	 	1	 	 
2014	11540	676	Stephen F. Austin	33	1396643	Costello, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396643	Fr	F	6-8	14	0	37:00	1	3	33.33	 	 	""	1	1	100.00	3	0.21	2	9	11	0.79	1	7	2	1	7	 	 
2014	11540	676	Stephen F. Austin	15	1517561	Brown-White, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1517561	Fr	F	6-6	12	0	27:00	 	1	""	 	 	""	 	 	""	 	""	 	2	2	0.17	 	4	 	1	10	 	 
2014	11540	678	Stetson	2	1511803	Smith, Kentwan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511803	Jr	F	6-8	31	28	812:00	113	227	49.78	17	66	25.76	48	82	58.54	291	9.39	54	103	157	5.06	43	65	32	26	62	1	 
2014	11540	678	Stetson	04	1511804	Glasford, B.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511804	Fr	G	6-4	31	0	367:00	37	115	32.17	13	52	25.00	19	25	76.00	106	3.42	9	40	49	1.58	21	22	11	3	39	 	 
2014	11540	678	Stetson	3	1285579	Green, Willie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1285579	Sr	F	6-6	31	31	801:00	158	307	51.47	6	22	27.27	96	137	70.07	418	13.48	54	66	120	3.87	26	33	19	41	65	 	 
2014	11540	678	Stetson	10	1285580	Miller, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1285580	Sr	G	6-1	31	16	746:00	44	130	33.85	19	69	27.54	43	54	79.63	150	4.84	10	59	69	2.23	67	32	15	2	53	 	 
2014	11540	678	Stetson	11	1067970	Graham, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1067970	Sr	G	6-4	30	24	766:00	77	211	36.49	40	120	33.33	41	53	77.36	235	7.83	11	36	47	1.57	31	43	21	2	54	 	 
2014	11540	678	Stetson	41	1396887	Pegg, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396887	Fr	G	6-7	30	21	867:00	97	222	43.69	5	23	21.74	49	96	51.04	248	8.27	69	120	189	6.30	40	59	24	11	50	3	 
2014	11540	678	Stetson	1	1511802	Andrews, Raymone	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511802	Sr	G	6-2	30	27	891:00	80	229	34.93	34	110	30.91	77	105	73.33	271	9.03	5	66	71	2.37	116	66	29	8	95	 	 
2014	11540	678	Stetson	40	1396889	Sikora, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396889	Jr	C	7-0	30	8	389:00	31	52	59.62	 	 	""	9	22	40.91	71	2.37	26	50	76	2.53	2	30	6	17	50	 	 
2014	11540	678	Stetson	33	1511808	Baral, Glenn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511808	Fr	G	6-3	28	0	321:00	25	90	27.78	17	63	26.98	3	5	60.00	70	2.50	4	21	25	0.89	12	10	11	1	25	 	 
2014	11540	678	Stetson	23	1396885	Solanke, Leke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396885	So	F	6-6	25	0	153:00	7	10	70.00	 	 	""	5	8	62.50	19	0.76	6	12	18	0.72	1	7	2	5	25	 	 
2014	11540	678	Stetson	12	1511805	Harney, Raekwon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511805	Fr	G	5-11	9	0	110:00	10	26	38.46	4	7	57.14	1	3	33.33	25	2.78	1	12	13	1.44	11	13	3	 	8	 	 
2014	11540	678	Stetson	22	1396888	Plemmons, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396888	So	G	6-2	8	0	25:00	4	9	44.44	4	9	44.44	 	 	""	12	1.50	1	1	2	0.25	 	2	 	 	3	 	 
2014	11540	678	Stetson	15	1511809	Hadley, Aidan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511809	So	F	6-5	2	0	2:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	1	 	 	 	 
2014	11540	683	Stony Brook	3	1399713	Walker, Ahmad	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1399713	Fr	G	6-4	32	29	780:00	80	188	42.55	2	22	9.09	69	114	60.53	231	7.22	47	125	172	5.38	69	60	30	5	81	2	 
2014	11540	683	Stony Brook	20	1399715	Warney, Jameel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1399715	So	F	6-8	32	29	945:00	194	308	62.99	 	 	""	79	133	59.40	467	14.59	87	167	254	7.94	64	41	25	36	72	9	 
2014	11540	683	Stony Brook	5	1177504	Coley, Dave	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1177504	Sr	G	6-2	32	32	1040:00	106	310	34.19	45	129	34.88	83	107	77.57	340	10.62	36	117	153	4.78	78	66	31	 	69	1	 
2014	11540	683	Stony Brook	22	1067410	McAlister, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1067410	Sr	F	6-8	31	31	785:00	96	162	59.26	2	4	50.00	45	58	77.59	239	7.71	60	111	171	5.52	21	29	20	34	91	 	 
2014	11540	683	Stony Brook	32	1177506	Mayo, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1177506	Jr	F	6-9	31	3	295:00	10	39	25.64	 	 	""	12	17	70.59	32	1.03	18	33	51	1.65	6	7	4	11	46	 	 
2014	11540	683	Stony Brook	4	1177503	Jackson, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1177503	Sr	G	6-0	29	22	883:00	128	307	41.69	56	151	37.09	56	60	93.33	368	12.69	20	55	75	2.59	65	65	20	 	65	 	 
2014	11540	683	Stony Brook	35	1281064	King, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1281064	So	F	6-10	29	1	298:00	34	73	46.58	20	49	40.82	8	11	72.73	96	3.31	10	29	39	1.34	8	18	5	4	48	1	 
2014	11540	683	Stony Brook	10	1399714	Puriefoy, Carson	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1399714	So	G	6-0	29	10	829:00	114	266	42.86	35	82	42.68	115	142	80.99	378	13.03	13	58	71	2.45	84	66	42	4	63	 	 
2014	11540	683	Stony Brook	21	1511915	McGrew, Rayshaun	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511915	So	F	6-7	27	0	242:00	34	64	53.12	 	 	""	16	31	51.61	84	3.11	21	29	50	1.85	4	11	7	1	21	 	 
2014	11540	683	Stony Brook	23	1511916	Braley, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511916	Fr	F	6-5	24	0	142:00	9	26	34.62	6	19	31.58	4	6	66.67	28	1.17	9	20	29	1.21	3	7	4	 	21	 	 
2014	11540	683	Stony Brook	2	1511914	Mitchell, Kameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511914	Fr	G	6-4	15	2	136:00	9	24	37.50	8	19	42.11	1	2	50.00	27	1.80	2	3	5	0.33	6	9	3	2	15	 	 
2014	11540	683	Stony Brook	11	1511921	Resner, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511921	Sr	G	6-2	15	1	50:00	 	7	""	 	3	0.00	10	12	83.33	10	0.67	1	6	7	0.47	7	13	 	 	2	 	 
2014	11540	683	Stony Brook	33	1399716	Burnett, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1399716	Fr	G	6-4	13	0	50:00	4	15	26.67	3	8	37.50	 	 	""	11	0.85	1	2	3	0.23	 	 	 	 	9	 	 
2014	11540	688	Syracuse	11	1513133	Ennis, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1513133	Fr	G	6-2	34	34	1215:00	148	360	41.11	30	85	35.29	114	149	76.51	440	12.94	27	88	115	3.38	188	58	72	6	69	 	 
2014	11540	688	Syracuse	0	1400540	Gbinije, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400540	So	F	6-7	34	0	497:00	35	92	38.04	15	43	34.88	31	48	64.58	116	3.41	21	39	60	1.76	41	17	25	7	56	 	 
2014	11540	688	Syracuse	10	1289211	Cooney, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289211	So	G	6-4	34	34	1093:00	134	332	40.36	90	240	37.50	53	63	84.13	411	12.09	16	55	71	2.09	38	26	64	3	36	 	 
2014	11540	688	Syracuse	25	1289210	Christmas, Rakeem	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289210	Jr	F	6-9	34	34	803:00	76	124	61.29	 	 	""	45	62	72.58	197	5.79	71	101	172	5.06	23	26	16	66	107	1	 
2014	11540	688	Syracuse	05	1176023	Fair, C.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176023	Sr	F	6-8	34	34	1284:00	217	506	42.89	24	87	27.59	103	142	72.54	561	16.50	59	160	219	6.44	42	85	43	27	71	4	 
2014	11540	688	Syracuse	12	1176025	Keita, Baye Moussa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176025	Sr	C	6-10	32	1	497:00	24	48	50.00	 	 	""	10	18	55.56	58	1.81	69	54	123	3.84	10	24	12	30	78	 	 
2014	11540	688	Syracuse	3	1400538	Grant, Jerami	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400538	So	F	6-8	32	20	1005:00	133	268	49.63	 	5	0.00	120	178	67.42	386	12.06	78	139	217	6.78	44	37	26	18	75	7	 
2014	11540	688	Syracuse	21	1513137	Robinson, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1513137	Fr	F	6-8	20	1	162:00	14	47	29.79	 	5	0.00	15	22	68.18	43	2.15	14	24	38	1.90	5	7	4	4	17	 	 
2014	11540	688	Syracuse	32	1400537	Coleman, Dajuan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400537	So	F	6-9	13	12	169:00	21	36	58.33	 	 	""	14	28	50.00	56	4.31	31	23	54	4.15	3	11	4	7	23	2	 
2014	11540	688	Syracuse	34	1513136	Patterson, Ron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1513136	Fr	G	6-2	10	0	54:00	11	29	37.93	6	19	31.58	 	3	0.00	28	2.80	6	1	7	0.70	5	3	4	 	4	 	 
2014	11540	688	Syracuse	02	1513134	Johnson, B.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1513134	Fr	F	6-7	10	0	55:00	6	24	25.00	2	16	12.50	 	 	""	14	1.40	3	6	9	0.90	2	4	1	3	6	 	 
2014	11540	688	Syracuse	23	1176022	DeRemer, Russ	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176022	Sr	G	6-7	4	0	6:00	 	1	""	 	1	0.00	 	 	""	 	""	 	 	 	""	 	1	 	 	2	 	 
2014	11540	688	Syracuse	33	1289212	Nassar, Albert	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289212	Jr	F	6-6	4	0	6:00	 	3	""	 	1	0.00	 	 	""	 	""	2	2	4	1.00	 	 	 	 	1	 	 
2014	11540	688	Syracuse	4	1176024	Hart, Nolan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176024	Sr	G	5-10	4	0	4:00	 	3	""	 	3	0.00	1	2	50.00	1	0.25	1	1	2	0.50	1	 	 	 	 	 	 
2014	11540	698	TCU	11	1514483	Parrish, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1514483	Fr	F	6-6	31	30	917:00	88	241	36.51	34	105	32.38	37	59	62.71	247	7.97	31	64	95	3.06	26	35	16	7	63	 	 
2014	11540	698	TCU	13	1401111	Gore, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1401111	So	G	6-2	31	6	551:00	33	96	34.38	13	41	31.71	49	65	75.38	128	4.13	16	61	77	2.48	39	29	16	2	51	 	 
2014	11540	698	TCU	5	1288210	Anderson, Kyan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1288210	Jr	G	5-11	31	31	1082:00	161	342	47.08	46	113	40.71	159	187	85.03	527	17.00	9	66	75	2.42	139	90	43	1	54	 	 
2014	11540	698	TCU	22	1177285	Ray, Jarvis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1177285	Sr	G	6-6	31	31	841:00	116	261	44.44	5	33	15.15	52	77	67.53	289	9.32	43	91	134	4.32	40	55	40	13	94	2	 
2014	11540	698	TCU	1	1514481	Shepherd, Karviar	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1514481	Fr	C	6-10	30	30	923:00	91	222	40.99	1	2	50.00	91	128	71.09	274	9.13	54	150	204	6.80	24	41	20	49	103	4	 
2014	11540	698	TCU	2	1514482	Williams, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1514482	Fr	G	6-2	30	2	448:00	31	101	30.69	12	40	30.00	32	48	66.67	106	3.53	6	30	36	1.20	25	26	13	1	25	 	 
